Modelo,Categoria,FraseID,Texto,NumPalavras,Latência (s),WER,Transcrição Whisper,Arquivo,Status,Throughput,CER,WER_zero,Log_Latencia
Piper,regionalismos_e_girias,regionalismos_e_girias_03,"Bah, essa voz ficou bem mais natural nessa frase.",9,0.525,0.1111,"bá, essa voz ficou bem mais natural nessa frase.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_03.wav,OK,93.33333333333333,0.061224489795918366,False,0.421994410059375
Kokoro,regionalismos_e_girias,regionalismos_e_girias_03,"Bah, essa voz ficou bem mais natural nessa frase.",9,2.75,0.1111,"bá, essa voz ficou bem mais natural nessa frase.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_03.wav,OK,17.818181818181817,0.061224489795918366,False,1.3217558399823195
XTTS,regionalismos_e_girias,regionalismos_e_girias_03,"Bah, essa voz ficou bem mais natural nessa frase.",9,17.109,0.1111,"bá, essa voz ficou bem mais natural nessa frase.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_03.wav,OK,2.8639897130165406,0.061224489795918366,False,2.8964090522592056
Piper,regionalismos_e_girias,regionalismos_e_girias_04,"Eita, o processamento demorou mais do que no caso anterior.",10,0.44,0.0,"eita, o processamento demorou mais do que no caso anterior.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_04.wav,OK,134.0909090909091,0.01694915254237288,True,0.36464311358790924
Kokoro,regionalismos_e_girias,regionalismos_e_girias_04,"Eita, o processamento demorou mais do que no caso anterior.",10,3.18,0.1,eita o processamento demorou mais do que no caso anterior.,audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_04.wav,OK,18.553459119496853,0.03389830508474576,False,1.430311246536665
XTTS,regionalismos_e_girias,regionalismos_e_girias_04,"Eita, o processamento demorou mais do que no caso anterior.",10,21.289,0.2,"eita, o processamento demorou mais do que no caso anterior ponto.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_04.wav,OK,2.7713842829630324,0.11864406779661017,False,3.104093283224056
Piper,regionalismos_e_girias,regionalismos_e_girias_05,"Tchê, vamos rodar de novo para confirmar o resultada.",9,0.424,0.2222,"t, vamos rodar de novo para confirmar o resultado.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_05.wav,OK,125.0,0.09433962264150944,False,0.353469812989784
Kokoro,regionalismos_e_girias,regionalismos_e_girias_05,"Tchê, vamos rodar de novo para confirmar o resultada.",9,3.067,0.2222,"tch, vamos rodar de novo para confirmar o resultado.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_05.wav,OK,17.28073035539615,0.05660377358490566,False,1.4029056269250875
XTTS,regionalismos_e_girias,regionalismos_e_girias_05,"Tchê, vamos rodar de novo para confirmar o resultada.",9,16.073,0.2222,"t, vamos rodar de novo para confirmar o resultado.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_05.wav,OK,3.297455359920363,0.09433962264150944,False,2.8374982682890963
Piper,regionalismos_e_girias,regionalismos_e_girias_06,"Esse notebook travou, mas depois voltou de boa.",8,0.483,0.0,"esse notebook travou, mas depois voltou de boa.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_06.wav,OK,97.30848861283644,0.02127659574468085,True,0.39406706315579504
Kokoro,regionalismos_e_girias,regionalismos_e_girias_06,"Esse notebook travou, mas depois voltou de boa.",8,2.729,0.0,"esse notebook travou, mas depois voltou de boa.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_06.wav,OK,17.222425796995235,0.02127659574468085,True,1.3161401011966838
XTTS,regionalismos_e_girias,regionalismos_e_girias_06,"Esse notebook travou, mas depois voltou de boa.",8,22.209,0.0,"esse notebook travou, mas depois voltou de boa.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_06.wav,OK,2.116259174208654,0.02127659574468085,True,3.1445401344809576
Piper,regionalismos_e_girias,regionalismos_e_girias_07,"A saída ficou meio estranha, tipo robótica demais.",8,0.416,0.0,"a saída ficou meio estranha, tipo robótica demais.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_07.wav,OK,120.1923076923077,0.02,True,0.347835995271528
Kokoro,regionalismos_e_girias,regionalismos_e_girias_07,"A saída ficou meio estranha, tipo robótica demais.",8,3.724,0.0,"a saída ficou meio estranha, tipo robótica demais.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_07.wav,OK,13.42642320085929,0.02,True,1.552655898335116
XTTS,regionalismos_e_girias,regionalismos_e_girias_07,"A saída ficou meio estranha, tipo robótica demais.",8,19.37,0.0,"a saída ficou meio estranha, tipo robótica demais.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_07.wav,OK,2.5813113061435207,0.02,True,3.0140632302387145
Piper,regionalismos_e_girias,regionalismos_e_girias_08,"Cara, esse modelo mandou bem nas frases curtas.",8,0.404,0.0,"cara, esse modelo mandou bem nas frases curtas.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_08.wav,OK,116.33663366336633,0.02127659574468085,True,0.3393253056036194
Kokoro,regionalismos_e_girias,regionalismos_e_girias_08,"Cara, esse modelo mandou bem nas frases curtas.",8,2.618,0.0,"cara, esse modelo mandou bem nas frases curtas.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_08.wav,OK,17.952635599694425,0.02127659574468085,True,1.2859213869731034
XTTS,regionalismos_e_girias,regionalismos_e_girias_08,"Cara, esse modelo mandou bem nas frases curtas.",8,17.77,0.0,"cara, esse modelo mandou bem nas frases curtas.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_08.wav,OK,2.6449071468767587,0.02127659574468085,True,2.9322598505984176
Piper,regionalismos_e_girias,regionalismos_e_girias_09,"Poxa, a entonação ficou legal, mas a latência subiu.",9,0.5,0.2222,"pocha, a intonação ficou legal, mas a latência subiu.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_09.wav,OK,104.0,0.07692307692307693,False,0.4054651081081644
Kokoro,regionalismos_e_girias,regionalismos_e_girias_09,"Poxa, a entonação ficou legal, mas a latência subiu.",9,3.451,0.2222,"poxa a intonação ficou legal, mas a latência subiu.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_09.wav,OK,15.06809620399884,0.057692307692307696,False,1.4931287900337173
XTTS,regionalismos_e_girias,regionalismos_e_girias_09,"Poxa, a entonação ficou legal, mas a latência subiu.",9,23.23,0.5556,"pocha, a intonação ficou legal, mas a latência subiu o ponto.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_09.wav,OK,2.238484718037021,0.23076923076923078,False,3.1875915348284343
Piper,regionalismos_e_girias,regionalismos_e_girias_10,"Rapaz, esse exemplo com gíria ficou interessante para avaliação.",9,0.459,0.1111,"rapaz, esse exemplo com gira ficou interessante para avaliação.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_10.wav,OK,139.43355119825708,0.046875,False,0.37775126954064864
Kokoro,regionalismos_e_girias,regionalismos_e_girias_10,"Rapaz, esse exemplo com gíria ficou interessante para avaliação.",9,3.572,0.0,"rapaz, esse exemplo com gíria ficou interessante para avaliação.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_10.wav,OK,17.91713325867861,0.015625,True,1.5199507459325643
XTTS,regionalismos_e_girias,regionalismos_e_girias_10,"Rapaz, esse exemplo com gíria ficou interessante para avaliação.",9,23.981,0.4444,"rapaz, esse exemplo com gire ficou interessante para avaliação ponto quanto.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_10.wav,OK,2.668779450398232,0.265625,False,3.218115535921792
Piper,ingles_e_code_switching,ingles_e_code_switching_01,O download do checkpoint foi concluído com sucesso.,8,0.364,0.0,o download do checkpoint foi concluído com sucesso.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_01.wav,OK,140.1098901098901,0.0196078431372549,True,0.31042155942127037
Kokoro,ingles_e_code_switching,ingles_e_code_switching_01,O download do checkpoint foi concluído com sucesso.,8,2.724,0.0,o download do checkpoint foi concluído com sucesso.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_01.wav,OK,18.72246696035242,0.0196078431372549,True,1.3147983594148207
XTTS,ingles_e_code_switching,ingles_e_code_switching_01,O download do checkpoint foi concluído com sucesso.,8,20.036,0.125,o download do checkpoint foi concluído com sucesso.quar.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_01.wav,OK,2.5454182471551206,0.11764705882352941,False,3.046235255727098
Piper,ingles_e_code_switching,ingles_e_code_switching_02,O script executou o benchmark e salvou o log final.,10,0.373,0.3,os critis executou o benchmark e salvou o logo final.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_02.wav,OK,136.72922252010724,0.13725490196078433,False,0.316998126785834
Kokoro,ingles_e_code_switching,ingles_e_code_switching_02,O script executou o benchmark e salvou o log final.,10,3.249,0.0,o script executou o benchmark e salvou o log final.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_02.wav,OK,15.69713758079409,0.0196078431372549,True,1.4466836611326745
XTTS,ingles_e_code_switching,ingles_e_code_switching_02,O script executou o benchmark e salvou o log final.,10,15.835,0.0,o script executou o benchmark e salvou o log final.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_02.wav,OK,3.2207136090937794,0.0196078431372549,True,2.823460052613038
Piper,ingles_e_code_switching,ingles_e_code_switching_03,A equipe fez upload dos arquivos para o Google Drive.,10,0.375,0.2,a equipe fez a pôdos arquivos para o google drive.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_03.wav,OK,141.33333333333334,0.18867924528301888,False,0.3184537311185346
Kokoro,ingles_e_code_switching,ingles_e_code_switching_03,A equipe fez upload dos arquivos para o Google Drive.,10,2.811,0.2,a equipe fez a plodos arquivos para o google drive.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_03.wav,OK,18.854500177872644,0.1509433962264151,False,1.3378916218917232
XTTS,ingles_e_code_switching,ingles_e_code_switching_03,A equipe fez upload dos arquivos para o Google Drive.,10,19.043,0.2,a equipe fez a plaude dos arquivos para o google drive.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_03.wav,OK,2.78317491991808,0.1509433962264151,False,2.99787996561145
Piper,ingles_e_code_switching,ingles_e_code_switching_04,O dataset foi processado antes da etapa de inference.,9,0.423,0.1111,o dataset foi processado antes da etapa de inferência.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_04.wav,OK,125.29550827423168,0.07547169811320754,False,0.3527673191077153
Kokoro,ingles_e_code_switching,ingles_e_code_switching_04,O dataset foi processado antes da etapa de inference.,9,3.143,0.2222,o datazet foi processado antes da etapa de inferência.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_04.wav,OK,16.862869869551385,0.09433962264150944,False,1.4214201630952648
XTTS,ingles_e_code_switching,ingles_e_code_switching_04,O dataset foi processado antes da etapa de inference.,9,19.31,0.5556,o data set foi processado antes da etapa de inferência e ponto.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_04.wav,OK,2.74469186949767,0.22641509433962265,False,3.011113375592293
Piper,ingles_e_code_switching,ingles_e_code_switching_05,O modelo entrou em fallback quando a GPU ficou indisponível.,10,0.422,0.1,o modelo entrou em fabar quando a gpu ficou indisponível.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_05.wav,OK,142.18009478672985,0.13333333333333333,False,0.3520643313810491
Kokoro,ingles_e_code_switching,ingles_e_code_switching_05,O modelo entrou em fallback quando a GPU ficou indisponível.,10,3.347,0.1,o modelo entrou em fallback quando a gp ficou indisponível.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_05.wav,OK,17.9265013444876,0.06666666666666667,False,1.469485952006655
XTTS,ingles_e_code_switching,ingles_e_code_switching_05,O modelo entrou em fallback quando a GPU ficou indisponível.,10,20.035,0.0,o modelo entrou em fallback quando a gpu ficou indisponível.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_05.wav,OK,2.9947591714499624,0.06666666666666667,True,3.0461877170424843
Piper,ingles_e_code_switching,ingles_e_code_switching_06,A versão do notebook está no branch principal do repositório.,10,0.435,0.2,a versão do notebook está no branche principal do repositorio.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_06.wav,OK,140.22988505747128,0.04918032786885246,False,0.3611648492115844
Kokoro,ingles_e_code_switching,ingles_e_code_switching_06,A versão do notebook está no branch principal do repositório.,10,3.114,0.2,a versão do notebook está no branche principal do repositorio.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_06.wav,OK,19.588953114964678,0.04918032786885246,False,1.4143957912307654
XTTS,ingles_e_code_switching,ingles_e_code_switching_06,A versão do notebook está no branch principal do repositório.,10,20.897,0.2,a versão do notebook está no brand principal do repositório.com.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_06.wav,OK,2.919079293678519,0.11475409836065574,False,3.086349641137605
Piper,ingles_e_code_switching,ingles_e_code_switching_07,O prompt foi ajustado para melhorar o output de áudio.,10,0.493,0.4,o prąp de foi ajustado para melhorar o output audio.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_07.wav,OK,109.53346855983773,0.18518518518518517,False,0.4007875185570533
Kokoro,ingles_e_code_switching,ingles_e_code_switching_07,O prompt foi ajustado para melhorar o output de áudio.,10,3.042,0.1,o prompt foi ajustado para melhorar o output de audio.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_07.wav,OK,17.75147928994083,0.037037037037037035,False,1.3967396189814292
XTTS,ingles_e_code_switching,ingles_e_code_switching_07,O prompt foi ajustado para melhorar o output de áudio.,10,16.943,0.0,o prompt foi ajustado para melhorar o output de áudio.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_07.wav,OK,3.1871569379684823,0.018518518518518517,True,2.8872000667305295
Piper,ingles_e_code_switching,ingles_e_code_switching_08,O pipeline usa cache local para evitar novo download do modelo.,11,0.457,0.6364,o pipelinho usa a caixa e local para evitar novo dar um load do modelo.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_08.wav,OK,137.85557986870896,0.23809523809523808,False,0.3763795272130678
Kokoro,ingles_e_code_switching,ingles_e_code_switching_08,O pipeline usa cache local para evitar novo download do modelo.,11,3.461,0.5455,o pipelinho usa caixa e local para evitar novo dar um load do modelo.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_08.wav,OK,18.20283155157469,0.20634920634920634,False,1.4953729561461278
XTTS,ingles_e_code_switching,ingles_e_code_switching_08,O pipeline usa cache local para evitar novo download do modelo.,11,20.453,0.1818,o pipeline usa a caixa local para evitar novo download do modelo.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_08.wav,OK,3.0802327286950573,0.09523809523809523,False,3.0658644957343686
Piper,ingles_e_code_switching,ingles_e_code_switching_09,O framework permite testing automatizado das frases do corpus.,9,0.462,0.3333,o famiorp permite testar o automatizado das frases do corpus.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_09.wav,OK,134.1991341991342,0.14516129032258066,False,0.3798053613275868
Kokoro,ingles_e_code_switching,ingles_e_code_switching_09,O framework permite testing automatizado das frases do corpus.,9,3.694,0.3333,o framé work permite testing automatizado das frases do corpos.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_09.wav,OK,16.78397401191121,0.06451612903225806,False,1.5462850974288318
XTTS,ingles_e_code_switching,ingles_e_code_switching_09,O framework permite testing automatizado das frases do corpus.,9,31.91,0.1111,o framework permite testing automatizado das frases do corpos.pinto.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_09.wav,OK,1.9429645879034785,0.12903225806451613,False,3.4937765629552486
Piper,ingles_e_code_switching,ingles_e_code_switching_10,A validação final combinou listening test e métricas automáticas.,9,0.498,0.3333,a validação final combinou listem nts métricas automáticas.,audios_tcc/piper_ingles_e_code_switching_ingles_e_code_switching_10.wav,OK,130.52208835341366,0.13846153846153847,False,0.4041308850950277
Kokoro,ingles_e_code_switching,ingles_e_code_switching_10,A validação final combinou listening test e métricas automáticas.,9,4.11,0.0,a validação final combinou listening test e métricas automáticas.,audios_tcc/kokoro_ingles_e_code_switching_ingles_e_code_switching_10.wav,OK,15.81508515815085,0.015384615384615385,True,1.631199404215613
XTTS,ingles_e_code_switching,ingles_e_code_switching_10,A validação final combinou listening test e métricas automáticas.,9,24.991,0.7778,avalidação final combinou listerem em testes imétricasautomáticas.ontu.,audios_tcc/xtts_ingles_e_code_switching_ingles_e_code_switching_10.wav,OK,2.6009363370813494,0.26153846153846155,False,3.257750324250256
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_01,O CPF do aluno foi validado antes do cadastro.,9,0.402,0.0,o cpf do aluno foi validado antes do cadastro.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_01.wav,OK,114.4278606965174,0.08695652173913043,True,0.33789978861239833
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_01,O CPF do aluno foi validado antes do cadastro.,9,3.186,0.0,o cpf do aluno foi validado antes do cadastro.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_01.wav,OK,14.438166980539862,0.08695652173913043,True,1.431745624023808
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_01,O CPF do aluno foi validado antes do cadastro.,9,18.232,0.0,o cpf do aluno foi validado antes do cadastro.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_01.wav,OK,2.5230364194822292,0.08695652173913043,True,2.956575558352797
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_02,A API retornou erro ao consultar o CNPJ da empresa.,10,0.491,0.7,aap retornou e rol consultaram cnp j da empresa.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_02.wav,OK,103.86965376782078,0.3137254901960784,False,0.3994470357826014
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_02,A API retornou erro ao consultar o CNPJ da empresa.,10,3.303,0.3,a pi retornou erro ao consultar o cnp j da empresa.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_02.wav,OK,15.440508628519527,0.17647058823529413,False,1.4593124538564626
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_02,A API retornou erro ao consultar o CNPJ da empresa.,10,27.679,0.3,aap retornou erro ao consultar o cnpj da empresa.com.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_02.wav,OK,1.8425521153220854,0.2549019607843137,False,3.356165147620047
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_03,O SUS ainda é referência nacional em políticas públicas de saúde.,11,0.52,0.0909,o sos ainda é referência nacional em políticas públicas de saúde.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_03.wav,OK,125.0,0.06153846153846154,False,0.41871033485818504
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_03,O SUS ainda é referência nacional em políticas públicas de saúde.,11,4.001,0.0909,o sos ainda é referência nacional em políticas públicas de saúde.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_03.wav,OK,16.245938515371154,0.06153846153846154,False,1.6096378924367667
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_03,O SUS ainda é referência nacional em políticas públicas de saúde.,11,22.547,0.0,o sus ainda é referência nacional em políticas públicas de saúde.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_03.wav,OK,2.882866900252805,0.06153846153846154,True,3.158998423812786
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_04,A ONU publicou um novo relatório sobre inclusão digital.,9,0.573,0.0,a onu publicou um novo relatório sobre inclusão digital.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_04.wav,OK,97.73123909249564,0.07142857142857142,True,0.4529846240761407
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_04,A ONU publicou um novo relatório sobre inclusão digital.,9,3.2,0.0,a onu publicou um novo relatório sobre inclusão digital.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_04.wav,OK,17.5,0.07142857142857142,True,1.4350845252893227
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_04,A ONU publicou um novo relatório sobre inclusão digital.,9,21.124,0.1111,a onu publicou um novo relatório sobre inclusão digital.poa.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_04.wav,OK,2.6510130657072524,0.14285714285714285,False,3.0966629921324316
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_05,O TCC utiliza métricas de TTS e ASR no mesmo pipeline.,11,0.567,0.2727,o tcc utiliza métricas de tts e sre no mesmo que peline.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_05.wav,OK,95.23809523809524,0.25925925925925924,False,0.44916296337388373
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_05,O TCC utiliza métricas de TTS e ASR no mesmo pipeline.,11,4.038,0.2727,o tcc utiliza métricas de tts e a cr no mesmo pipelline.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_05.wav,OK,13.372956909361069,0.2222222222222222,False,1.6170091779304185
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_05,O TCC utiliza métricas de TTS e ASR no mesmo pipeline.,11,27.537,0.1818,o tcc utiliza métricas de tts e a cr no mesmo pipeline.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_05.wav,OK,1.9609979300577405,0.2037037037037037,False,3.351201490896466
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_06,"A GPU ficou indisponível, então a execução ocorreu em CPU.",10,0.493,0.0,"a gpu ficou indisponível, então a execução ocorreu em cpu.",audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_06.wav,OK,117.64705882352942,0.1206896551724138,True,0.4007875185570533
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_06,"A GPU ficou indisponível, então a execução ocorreu em CPU.",10,3.74,0.0,"a gpu ficou indisponível, então a execução ocorreu em cpu.",audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_06.wav,OK,15.508021390374331,0.1206896551724138,True,1.556037135706985
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_06,"A GPU ficou indisponível, então a execução ocorreu em CPU.",10,27.562,0.1,"a gpu ficou indisponível, então a execução ocorreu em cpu.ponto.o",audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_06.wav,OK,2.1043465641100063,0.2413793103448276,False,3.3520771630307413
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_07,A UFMG recebeu o arquivo enviado pela equipe do projeto.,10,0.419,0.1,a rufun recebeu o arquivo enviado pela equipe do projeto.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_07.wav,OK,133.65155131264916,0.10714285714285714,False,0.3499523981779056
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_07,A UFMG recebeu o arquivo enviado pela equipe do projeto.,10,2.962,0.1,a ufn recebeu o arquivo enviado pela equipe do projeto.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_07.wav,OK,18.90614449696151,0.08928571428571429,False,1.3767489482763593
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_07,A UFMG recebeu o arquivo enviado pela equipe do projeto.,10,26.597,0.2,a ufmg recebeu o arquivo enviado pela equipe do projeto .ponto.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_07.wav,OK,2.1055006203707185,0.21428571428571427,False,3.31770707116313
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_08,A URL da documentação foi registrada no PDF final.,9,0.458,0.1111,a orl da documentação foi registrada no pdf final.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_08.wav,OK,109.17030567685589,0.14,False,0.37706563358646644
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_08,A URL da documentação foi registrada no PDF final.,9,3.344,0.0,a url da documentação foi registrada no pdf final.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_08.wav,OK,14.952153110047847,0.14,True,1.4687955826316343
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_08,A URL da documentação foi registrada no PDF final.,9,18.298,0.4444,a ura e a el da documentação foi registrada no pdf final.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_08.wav,OK,2.732539075308777,0.28,False,2.960001463598192
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_09,A IA generativa exige cuidado com avaliação e reprodutibilidade.,9,0.552,0.3333,a ia generativa exige cuidado com avaliação e reprodução de reprodução.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_09.wav,OK,115.94202898550724,0.296875,False,0.43954442176102704
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_09,A IA generativa exige cuidado com avaliação e reprodutibilidade.,9,4.668,0.6667,aí a generativa exige cuidado com a avaliação e reprodução de reprodução.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_09.wav,OK,13.710368466152527,0.34375,False,1.7348363218284342
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_09,A IA generativa exige cuidado com avaliação e reprodutibilidade.,9,22.515,0.6667,aí a generativa exigir cuidado com avaliação e reprodução de reprodução.,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_09.wav,OK,2.842549411503442,0.34375,False,3.1576385153970112
Piper,siglas_e_abreviacoes,siglas_e_abreviacoes_10,O sistema consulta dados do CEP antes de preencher o formulário.,11,0.479,0.0909,o sistema consulta dados do cp antes de preencher o formulário.,audios_tcc/piper_siglas_e_abreviacoes_siglas_e_abreviacoes_10.wav,OK,133.61169102296452,0.0625,False,0.3913661837286627
Kokoro,siglas_e_abreviacoes,siglas_e_abreviacoes_10,O sistema consulta dados do CEP antes de preencher o formulário.,11,3.992,0.0909,o sistema consulta dados dos cep antes de preencher o formulário.,audios_tcc/kokoro_siglas_e_abreviacoes_siglas_e_abreviacoes_10.wav,OK,16.03206412825651,0.078125,False,1.6078366310671266
XTTS,siglas_e_abreviacoes,siglas_e_abreviacoes_10,O sistema consulta dados do CEP antes de preencher o formulário.,11,23.401,0.1818,o sistema consulta dados do sap antes de preencher o formulário.b,audios_tcc/xtts_siglas_e_abreviacoes_siglas_e_abreviacoes_10.wav,OK,2.734925857869322,0.078125,False,3.1946241150659085
Piper,pontuacao_e_pausas,pontuacao_e_pausas_01,"Se o teste falhar, execute novamente a célula.",8,0.393,0.0,"se o teste falhar, execute novamente a célula.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_01.wav,OK,117.04834605597964,0.021739130434782608,True,0.3314596947976687
Kokoro,pontuacao_e_pausas,pontuacao_e_pausas_01,"Se o teste falhar, execute novamente a célula.",8,2.673,0.0,"se o teste falhar, execute novamente a célula.",audios_tcc/kokoro_pontuacao_e_pausas_pontuacao_e_pausas_01.wav,OK,17.20912832023943,0.021739130434782608,True,1.3010087668375303
XTTS,pontuacao_e_pausas,pontuacao_e_pausas_01,"Se o teste falhar, execute novamente a célula.",8,16.906,0.0,"se o teste falhar, execute novamente a célula.",audios_tcc/xtts_pontuacao_e_pausas_pontuacao_e_pausas_01.wav,OK,2.720927481367562,0.021739130434782608,True,2.885135852211964
Piper,pontuacao_e_pausas,pontuacao_e_pausas_02,"O modelo foi carregado; em seguida, iniciou-se a geração do áudio.",11,0.538,0.0909,"o modelo foi carregado, em seguida, iniciou-se a geração do áudio.",audios_tcc/piper_pontuacao_e_pausas_pontuacao_e_pausas_02.wav,OK,122.67657992565054,0.030303030303030304,False,0.43048287108345223
